[2025-12-25T13:18:31.275+0000][gc,phases   ] GC(10)   Other: 0.2ms
[2025-12-25T13:18:31.275+0000][gc,heap     ] GC(10) Eden regions: 607->0(606)
[2025-12-25T13:18:31.275+0000][gc,heap     ] GC(10) Survivor regions: 7->8(77)
[2025-12-25T13:18:31.275+0000][gc,heap     ] GC(10) Old regions: 14->14
[2025-12-25T13:18:31.275+0000][gc,heap     ] GC(10) Humongous regions: 2->2
[2025-12-25T13:18:31.276+0000][gc,metaspace] GC(10) Metaspace: 10764K(11136K)->10764K(11136K) NonClass: 9747K(9920K)->9747K(9920K) Class: 1016K(1216K)->1016K(1216K)
[2025-12-25T13:18:31.276+0000][gc          ] GC(10) Pause Young (Normal) (G1 Evacuation Pause) 628M->22M(1024M) 25.051ms
[2025-12-25T13:18:31.276+0000][gc,cpu      ] GC(10) User=0.13s Sys=0.00s Real=0.02s
[2025-12-25T13:19:30.984+0000][gc,start    ] GC(11) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:19:30.985+0000][gc,task     ] GC(11) Using 8 workers of 8 for evacuation
[2025-12-25T13:19:30.995+0000][gc,phases   ] GC(11)   Pre Evacuate Collection Set: 0.7ms
[2025-12-25T13:19:30.995+0000][gc,phases   ] GC(11)   Merge Heap Roots: 0.2ms
[2025-12-25T13:19:30.995+0000][gc,phases   ] GC(11)   Evacuate Collection Set: 7.6ms
[2025-12-25T13:19:30.995+0000][gc,phases   ] GC(11)   Post Evacuate Collection Set: 1.1ms
[2025-12-25T13:19:30.995+0000][gc,phases   ] GC(11)   Other: 0.2ms
[2025-12-25T13:19:30.995+0000][gc,heap     ] GC(11) Eden regions: 606->0(607)
[2025-12-25T13:19:30.995+0000][gc,heap     ] GC(11) Survivor regions: 8->7(77)
[2025-12-25T13:19:30.995+0000][gc,heap     ] GC(11) Old regions: 14->14
[2025-12-25T13:19:30.995+0000][gc,heap     ] GC(11) Humongous regions: 2->2
[2025-12-25T13:19:30.995+0000][gc,metaspace] GC(11) Metaspace: 10814K(11136K)->10814K(11136K) NonClass: 9798K(9920K)->9798K(9920K) Class: 1016K(1216K)->1016K(1216K)
[2025-12-25T13:19:30.996+0000][gc          ] GC(11) Pause Young (Normal) (G1 Evacuation Pause) 628M->21M(1024M) 11.681ms
[2025-12-25T13:19:30.996+0000][gc,cpu      ] GC(11) User=0.06s Sys=0.01s Real=0.01s
[2025-12-25T13:20:21.168+0000][gc,start    ] GC(12) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:20:21.168+0000][gc,task     ] GC(12) Using 8 workers of 8 for evacuation
[2025-12-25T13:20:21.191+0000][gc,phases   ] GC(12)   Pre Evacuate Collection Set: 1.0ms
[2025-12-25T13:20:21.191+0000][gc,phases   ] GC(12)   Merge Heap Roots: 0.2ms
[2025-12-25T13:20:21.191+0000][gc,phases   ] GC(12)   Evacuate Collection Set: 16.1ms
[2025-12-25T13:20:21.191+0000][gc,phases   ] GC(12)   Post Evacuate Collection Set: 4.4ms
[2025-12-25T13:20:21.192+0000][gc,phases   ] GC(12)   Other: 0.5ms
[2025-12-25T13:20:21.192+0000][gc,heap     ] GC(12) Eden regions: 607->0(606)
[2025-12-25T13:20:21.193+0000][gc,heap     ] GC(12) Survivor regions: 7->8(77)
[2025-12-25T13:20:21.194+0000][gc,heap     ] GC(12) Old regions: 14->14
[2025-12-25T13:20:21.194+0000][gc,heap     ] GC(12) Humongous regions: 2->2
[2025-12-25T13:20:21.194+0000][gc,metaspace] GC(12) Metaspace: 10846K(11264K)->10846K(11264K) NonClass: 9829K(10048K)->9829K(10048K) Class: 1017K(1216K)->1017K(1216K)
[2025-12-25T13:20:21.195+0000][gc          ] GC(12) Pause Young (Normal) (G1 Evacuation Pause) 628M->22M(1024M) 26.692ms
[2025-12-25T13:20:21.195+0000][gc,cpu      ] GC(12) User=0.10s Sys=0.01s Real=0.02s
[2025-12-25T13:21:20.938+0000][gc,start    ] GC(13) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:21:20.938+0000][gc,task     ] GC(13) Using 8 workers of 8 for evacuation
[2025-12-25T13:21:20.960+0000][gc,phases   ] GC(13)   Pre Evacuate Collection Set: 1.3ms
[2025-12-25T13:21:20.960+0000][gc,phases   ] GC(13)   Merge Heap Roots: 0.4ms
[2025-12-25T13:21:20.960+0000][gc,phases   ] GC(13)   Evacuate Collection Set: 18.0ms
[2025-12-25T13:21:20.960+0000][gc,phases   ] GC(13)   Post Evacuate Collection Set: 1.4ms
[2025-12-25T13:21:20.960+0000][gc,phases   ] GC(13)   Other: 0.4ms
[2025-12-25T13:21:20.960+0000][gc,heap     ] GC(13) Eden regions: 606->0(607)
[2025-12-25T13:21:20.960+0000][gc,heap     ] GC(13) Survivor regions: 8->7(77)
[2025-12-25T13:21:20.960+0000][gc,heap     ] GC(13) Old regions: 14->14
[2025-12-25T13:21:20.960+0000][gc,heap     ] GC(13) Humongous regions: 2->2
[2025-12-25T13:21:20.960+0000][gc,metaspace] GC(13) Metaspace: 10872K(11264K)->10872K(11264K) NonClass: 9854K(10048K)->9854K(10048K) Class: 1017K(1216K)->1017K(1216K)
[2025-12-25T13:21:20.960+0000][gc          ] GC(13) Pause Young (Normal) (G1 Evacuation Pause) 628M->21M(1024M) 22.559ms
[2025-12-25T13:21:20.960+0000][gc,cpu      ] GC(13) User=0.15s Sys=0.00s Real=0.02s
[2025-12-25T13:22:11.171+0000][gc,start    ] GC(14) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:22:11.171+0000][gc,task     ] GC(14) Using 8 workers of 8 for evacuation
[2025-12-25T13:22:11.194+0000][gc,phases   ] GC(14)   Pre Evacuate Collection Set: 0.8ms
[2025-12-25T13:22:11.195+0000][gc,phases   ] GC(14)   Merge Heap Roots: 0.2ms
[2025-12-25T13:22:11.195+0000][gc,phases   ] GC(14)   Evacuate Collection Set: 20.1ms
[2025-12-25T13:22:11.195+0000][gc,phases   ] GC(14)   Post Evacuate Collection Set: 2.1ms
[2025-12-25T13:22:11.195+0000][gc,phases   ] GC(14)   Other: 0.3ms
[2025-12-25T13:22:11.195+0000][gc,heap     ] GC(14) Eden regions: 607->0(606)
[2025-12-25T13:22:11.195+0000][gc,heap     ] GC(14) Survivor regions: 7->8(77)
[2025-12-25T13:22:11.195+0000][gc,heap     ] GC(14) Old regions: 14->14
[2025-12-25T13:22:11.195+0000][gc,heap     ] GC(14) Humongous regions: 2->2
[2025-12-25T13:22:11.195+0000][gc,metaspace] GC(14) Metaspace: 10908K(11264K)->10908K(11264K) NonClass: 9890K(10048K)->9890K(10048K) Class: 1017K(1216K)->1017K(1216K)
